name,team,points,ranking,type,year
Schelling Ide,BORA - hansgrohe,12,882,top-time-trial-riders,2020
Cepeda Jefferson Alveiro,Caja Rural - Seguros RGA,12,881,top-time-trial-riders,2020
Mørkøv Michael,Deceuninck - Quick Step,12,873,top-time-trial-riders,2020
Ladagnous Matthieu,Groupama - FDJ,10,982,top-time-trial-riders,2020
de la Cruz David,UAE Team Emirates,10,991,top-time-trial-riders,2020
Ackermann Pascal,BORA - hansgrohe,1051,3,best-classic-riders,2020
Valverde Alejandro,Movistar Team,754,10,best-classic-riders,2020
Wellens Tim,Lotto Soudal,682,12,best-classic-riders,2020
Štybar Zdeněk,Deceuninck - Quick Step,681,13,best-classic-riders,2020
Woods Michael,EF Pro Cycling,622,15,best-classic-riders,2020
Terpstra Niki,Team Total Direct Energie,404,40,best-classic-riders,2020
Philipsen Jasper,UAE Team Emirates,402,42,best-classic-riders,2020
Martin Guillaume,Cofidis,350,53,best-classic-riders,2020
Valgren Michael,NTT Pro Cycling,339,54,best-classic-riders,2020
Roglič Primož,Team Jumbo-Visma,334,55,best-classic-riders,2020
Mohorič Matej,Bahrain - McLaren,329,56,best-classic-riders,2020
Mørkøv Michael,Deceuninck - Quick Step,275,69,best-classic-riders,2020
Formolo Davide,UAE Team Emirates,258,74,best-classic-riders,2020
Izagirre Gorka,Astana Pro Team,251,80,best-classic-riders,2020
Gaudu David,Groupama - FDJ,236,88,best-classic-riders,2020
Simon Julien,Team Total Direct Energie,224,97,best-classic-riders,2020
Peters Nans,AG2R La Mondiale,216,102,best-classic-riders,2020
Bennett Sam,Deceuninck - Quick Step,215,105,best-classic-riders,2020
Costa Rui,UAE Team Emirates,184,124,best-classic-riders,2020
Hivert Jonathan,Team Total Direct Energie,184,125,best-classic-riders,2020
Riabushenko Alexandr,UAE Team Emirates,179,127,best-classic-riders,2020
Liepiņš Emīls,Trek - Segafredo,171,131,best-classic-riders,2020
Cattaneo Mattia,Deceuninck - Quick Step,171,132,best-classic-riders,2020
Barbero Carlos,NTT Pro Cycling,167,135,best-classic-riders,2020
Mas Enric,Movistar Team,145,151,best-classic-riders,2020
Janse van Rensburg Reinardt,NTT Pro Cycling,145,152,best-classic-riders,2020
Sánchez Luis León,Astana Pro Team,137,156,best-classic-riders,2020
Ligthart Pim,Team Total Direct Energie,136,157,best-classic-riders,2020
Jauregui Quentin,AG2R La Mondiale,133,160,best-classic-riders,2020
McCarthy Jay,BORA - hansgrohe,132,161,best-classic-riders,2020
Sosa Iván Ramiro,INEOS Grenadiers,126,165,best-classic-riders,2020
Frank Mathias,AG2R La Mondiale,122,172,best-classic-riders,2020
Selig Rüdiger,BORA - hansgrohe,120,176,best-classic-riders,2020
Rojas José Joaquín,Movistar Team,120,177,best-classic-riders,2020
Mareczko Jakub,CCC Team,116,182,best-classic-riders,2020
Smith Dion,Mitchelton-Scott,109,191,best-classic-riders,2020
Sütterlin Jasha,Team Sunweb,107,193,best-classic-riders,2020
Gesink Robert,Team Jumbo-Visma,104,195,best-classic-riders,2020
Martin Dan,Israel Start-Up Nation,100,202,best-classic-riders,2020
Aberasturi Jon,Caja Rural - Seguros RGA,99,203,best-classic-riders,2020
Steimle Jannik,Deceuninck - Quick Step,97,209,best-classic-riders,2020
Barceló Fernando,Cofidis,92,219,best-classic-riders,2020
Gasparotto Enrico,NTT Pro Cycling,92,218,best-classic-riders,2020
Amador Andrey,INEOS Grenadiers,90,222,best-classic-riders,2020
Verona Carlos,Movistar Team,89,223,best-classic-riders,2020
Dyball Benjamin,NTT Pro Cycling,87,228,best-classic-riders,2020
van Baarle Dylan,INEOS Grenadiers,83,241,best-classic-riders,2020
Räim Mihkel,Israel Start-Up Nation,82,244,best-classic-riders,2020
Poels Wout,Bahrain - McLaren,82,243,best-classic-riders,2020
Moschetti Matteo,Trek - Segafredo,80,249,best-classic-riders,2020
Cort Magnus,EF Pro Cycling,80,253,best-classic-riders,2020
Cepeda Jefferson Alveiro,Caja Rural - Seguros RGA,75,266,best-classic-riders,2020
Périchon Pierre-Luc,Cofidis,74,272,best-classic-riders,2020
Aranburu Alex,Astana Pro Team,73,273,best-classic-riders,2020
Manzin Lorrenzo,Team Total Direct Energie,71,283,best-classic-riders,2020
Izagirre Ion,Astana Pro Team,67,288,best-classic-riders,2020
Kuss Sepp,Team Jumbo-Visma,62,305,best-classic-riders,2020
Schwarzmann Michael,BORA - hansgrohe,61,308,best-classic-riders,2020
Bol Jetse,Burgos-BH,61,312,best-classic-riders,2020
Dewulf Stan,Lotto Soudal,60,315,best-classic-riders,2020
Bole Grega,Bahrain - McLaren,58,325,best-classic-riders,2020
Berhane Natnael,Cofidis,57,330,best-classic-riders,2020
Lastra Jonathan,Caja Rural - Seguros RGA,56,333,best-classic-riders,2020
Ferron Valentin,Team Total Direct Energie,55,346,best-classic-riders,2020
Godon Dorian,AG2R La Mondiale,54,347,best-classic-riders,2020
Schillinger Andreas,BORA - hansgrohe,54,349,best-classic-riders,2020
Wiśniowski Łukasz,CCC Team,52,356,best-classic-riders,2020
Dumoulin Tom,Team Jumbo-Visma,51,364,best-classic-riders,2020
Oliveira Nelson,Movistar Team,50,366,best-classic-riders,2020
Hollenstein Reto,Israel Start-Up Nation,47,386,best-classic-riders,2020
Oliveira Rui,UAE Team Emirates,47,388,best-classic-riders,2020
Stannard Robert,Mitchelton-Scott,47,387,best-classic-riders,2020
Vlasov Aleksandr,Astana Pro Team,46,393,best-classic-riders,2020
Mertz Rémy,Lotto Soudal,45,400,best-classic-riders,2020
Carthy Hugh,EF Pro Cycling,44,405,best-classic-riders,2020
Kudus Merhawi,Astana Pro Team,42,415,best-classic-riders,2020
Nieve Mikel,Mitchelton-Scott,42,421,best-classic-riders,2020
Gruzdev Dmitriy,Astana Pro Team,41,431,best-classic-riders,2020
Ourselin Paul,Team Total Direct Energie,40,433,best-classic-riders,2020
Herrada José,Cofidis,40,436,best-classic-riders,2020
Le Gac Olivier,Groupama - FDJ,39,447,best-classic-riders,2020
de Kort Koen,Trek - Segafredo,39,443,best-classic-riders,2020
Chaves Esteban,Mitchelton-Scott,38,455,best-classic-riders,2020
Kamp Alexander,Trek - Segafredo,37,462,best-classic-riders,2020
Martínez Daniel Felipe,EF Pro Cycling,36,471,best-classic-riders,2020
Marczyński Tomasz,Lotto Soudal,34,491,best-classic-riders,2020
Erviti Imanol,Movistar Team,33,492,best-classic-riders,2020
Henao Sergio,UAE Team Emirates,32,501,best-classic-riders,2020
Martens Paul,Team Jumbo-Visma,30,530,best-classic-riders,2020
Elissonde Kenny,Trek - Segafredo,29,541,best-classic-riders,2020
Roux Anthony,Groupama - FDJ,28,550,best-classic-riders,2020
Fraile Omar,Astana Pro Team,27,566,best-classic-riders,2020
Champoussin Clément,AG2R La Mondiale,26,570,best-classic-riders,2020
Geschke Simon,CCC Team,25,583,best-classic-riders,2020
Schelling Ide,BORA - hansgrohe,24,600,best-classic-riders,2020
Gołaś Michał,INEOS Grenadiers,24,607,best-classic-riders,2020
Osorio Juan Felipe,Burgos-BH,24,596,best-classic-riders,2020
Laas Martin,BORA - hansgrohe,22,623,best-classic-riders,2020
Sutherland Rory,Israel Start-Up Nation,21,636,best-classic-riders,2020
Delage Mickaël,Groupama - FDJ,20,668,best-classic-riders,2020
Piccoli James,Israel Start-Up Nation,20,656,best-classic-riders,2020
Thijssen Gerben,Lotto Soudal,19,680,best-classic-riders,2020
Eg Niklas,Trek - Segafredo,18,688,best-classic-riders,2020
Serrano Gonzalo,Caja Rural - Seguros RGA,18,692,best-classic-riders,2020
Geniez Alexandre,AG2R La Mondiale,18,686,best-classic-riders,2020
Zimmermann Georg,CCC Team,17,707,best-classic-riders,2020
Carapaz Richard,INEOS Grenadiers,17,702,best-classic-riders,2020
Edmondson Alex,Mitchelton-Scott,16,736,best-classic-riders,2020
Smit Willie,Burgos-BH,16,737,best-classic-riders,2020
Paluta Michał,CCC Team,16,720,best-classic-riders,2020
Bennett George,Team Jumbo-Visma,15,814,best-classic-riders,2020
Großschartner Felix,BORA - hansgrohe,15,813,best-classic-riders,2020
Docker Mitchell,EF Pro Cycling,14,845,best-classic-riders,2020
van den Berg Julius,EF Pro Cycling,13,858,best-classic-riders,2020
Seigle Romain,Groupama - FDJ,13,860,best-classic-riders,2020
Van Moer Brent,Lotto Soudal,12,872,best-classic-riders,2020
Arcas Jorge,Movistar Team,11,895,best-classic-riders,2020
Sicard Romain,Team Total Direct Energie,11,896,best-classic-riders,2020
Bagioli Andrea,Deceuninck - Quick Step,10,948,best-classic-riders,2020
Van der Sande Tosh,Lotto Soudal,10,937,best-classic-riders,2020
Goldstein Omer,Israel Start-Up Nation,10,912,best-classic-riders,2020
Armirail Bruno,Groupama - FDJ,10,927,best-classic-riders,2020
Maté Luis Ángel,Cofidis,10,953,best-classic-riders,2020
Vingegaard Jonas,Team Jumbo-Visma,10,985,best-classic-riders,2020
Pinot Thibaut,Groupama - FDJ,10,926,best-classic-riders,2020
Roglič Primož,Team Jumbo-Visma,880,2,top-gc-riders,2021
Martin Guillaume,Cofidis,588,6,top-gc-riders,2021
Landa Mikel,Bahrain - Victorious,528,11,top-gc-riders,2021
Majka Rafał,UAE Team Emirates,522,12,top-gc-riders,2021
Carapaz Richard,INEOS Grenadiers,520,13,top-gc-riders,2021
Mas Enric,Movistar Team,508,15,top-gc-riders,2021
Valverde Alejandro,Movistar Team,484,17,top-gc-riders,2021
López Miguel Ángel,Movistar Team,470,19,top-gc-riders,2021
Yates Adam,INEOS Grenadiers,442,20,top-gc-riders,2021
Schachmann Maximilian,BORA - hansgrohe,435,21,top-gc-riders,2021
Vlasov Aleksandr,Astana - Premier Tech,420,23,top-gc-riders,2021
Kuss Sepp,Team Jumbo-Visma,368,27,top-gc-riders,2021
Carthy Hugh,EF Education - Nippo,350,30,top-gc-riders,2021
Haig Jack,Bahrain - Victorious,298,34,top-gc-riders,2021
Poels Wout,Bahrain - Victorious,288,37,top-gc-riders,2021
Großschartner Felix,BORA - hansgrohe,276,40,top-gc-riders,2021
Démare Arnaud,Groupama - FDJ,273,41,top-gc-riders,2021
Nieve Mikel,Team BikeExchange,268,42,top-gc-riders,2021
de la Cruz David,UAE Team Emirates,265,43,top-gc-riders,2021
Knox James,Deceuninck - Quick Step,251,49,top-gc-riders,2021
Bardet Romain,Team DSM,227,55,top-gc-riders,2021
Caruso Damiano,Bahrain - Victorious,206,60,top-gc-riders,2021
Bernal Egan,INEOS Grenadiers,206,59,top-gc-riders,2021
Howson Damien,Team BikeExchange,200,62,top-gc-riders,2021
Sivakov Pavel,INEOS Grenadiers,197,63,top-gc-riders,2021
Sénéchal Florian,Deceuninck - Quick Step,190,66,top-gc-riders,2021
Molard Rudy,Groupama - FDJ,183,67,top-gc-riders,2021
Izagirre Ion,Astana - Premier Tech,180,68,top-gc-riders,2021
Izagirre Gorka,Astana - Premier Tech,179,69,top-gc-riders,2021
van Baarle Dylan,INEOS Grenadiers,170,75,top-gc-riders,2021
Černý Josef,Deceuninck - Quick Step,165,77,top-gc-riders,2021
Narváez Jhonatan,INEOS Grenadiers,150,84,top-gc-riders,2021
Oomen Sam,Team Jumbo-Visma,143,87,top-gc-riders,2021
Meintjes Louis,Intermarché - Wanty - Gobert Matériaux,140,92,top-gc-riders,2021
Elissonde Kenny,Trek - Segafredo,136,93,top-gc-riders,2021
Verona Carlos,Movistar Team,135,94,top-gc-riders,2021
Henao Sergio,Team Qhubeka NextHash,130,100,top-gc-riders,2021
Rodríguez Óscar,Astana - Premier Tech,108,112,top-gc-riders,2021
Simmons Quinn,Trek - Segafredo,106,115,top-gc-riders,2021
Oliveira Nelson,Movistar Team,105,117,top-gc-riders,2021
Herrada Jesús,Cofidis,102,124,top-gc-riders,2021
Venturini Clément,AG2R Citroën Team,95,138,top-gc-riders,2021
Denz Nico,Team DSM,95,136,top-gc-riders,2021
Cherel Mikaël,AG2R Citroën Team,94,139,top-gc-riders,2021
Fraile Omar,Astana - Premier Tech,90,142,top-gc-riders,2021
Kron Andreas,Lotto Soudal,88,143,top-gc-riders,2021
Brambilla Gianluca,Trek - Segafredo,87,145,top-gc-riders,2021
Bagioli Andrea,Deceuninck - Quick Step,86,146,top-gc-riders,2021
Vermeersch Florian,Lotto Soudal,85,150,top-gc-riders,2021
Hamilton Lucas,Team BikeExchange,85,148,top-gc-riders,2021
Philipsen Jasper,Alpecin-Fenix,80,157,top-gc-riders,2021
Vanhoucke Harm,Lotto Soudal,75,170,top-gc-riders,2021
Caicedo Jonathan Klever,EF Education - Nippo,75,167,top-gc-riders,2021
Mäder Gino,Bahrain - Victorious,75,166,top-gc-riders,2021
Polanc Jan,UAE Team Emirates,74,173,top-gc-riders,2021
Haga Chad,Team DSM,72,175,top-gc-riders,2021
Gesink Robert,Team Jumbo-Visma,70,186,top-gc-riders,2021
Morin Emmanuel,Cofidis,70,184,top-gc-riders,2021
Berwick Sebastian,Israel Start-Up Nation,70,185,top-gc-riders,2021
Champoussin Clément,AG2R Citroën Team,70,188,top-gc-riders,2021
Hamilton Chris,Team DSM,67,201,top-gc-riders,2021
Maté Luis Ángel,Euskaltel - Euskadi,64,206,top-gc-riders,2021
Le Gac Olivier,Groupama - FDJ,62,211,top-gc-riders,2021
Sánchez Luis León,Astana - Premier Tech,62,210,top-gc-riders,2021
Krieger Alexander,Alpecin-Fenix,61,214,top-gc-riders,2021
Storer Michael,Team DSM,59,216,top-gc-riders,2021
Armée Sander,Team Qhubeka NextHash,59,217,top-gc-riders,2021
Hirt Jan,Intermarché - Wanty - Gobert Matériaux,54,227,top-gc-riders,2021
Štybar Zdeněk,Deceuninck - Quick Step,54,228,top-gc-riders,2021
Rojas José Joaquín,Movistar Team,53,232,top-gc-riders,2021
Cepeda Jefferson Alveiro,Caja Rural - Seguros RGA,51,237,top-gc-riders,2021
Erviti Imanol,Movistar Team,50,249,top-gc-riders,2021
Herrada José,Cofidis,50,252,top-gc-riders,2021
Piccoli James,Israel Start-Up Nation,49,257,top-gc-riders,2021
Rochas Rémy,Cofidis,48,263,top-gc-riders,2021
Bouchard Geoffrey,AG2R Citroën Team,47,267,top-gc-riders,2021
Geniets Kevin,Groupama - FDJ,45,270,top-gc-riders,2021
Tusveld Martijn,Team DSM,45,269,top-gc-riders,2021
Schultz Nick,Team BikeExchange,45,268,top-gc-riders,2021
Gibbons Ryan,UAE Team Emirates,44,280,top-gc-riders,2021
Navarro Daniel,Burgos-BH,43,281,top-gc-riders,2021
Bol Jetse,Burgos-BH,41,290,top-gc-riders,2021
Calmejane Lilian,AG2R Citroën Team,40,294,top-gc-riders,2021
Janse van Rensburg Reinardt,Team Qhubeka NextHash,39,303,top-gc-riders,2021
Tratnik Jan,Bahrain - Victorious,37,310,top-gc-riders,2021
Zeits Andrey,Team BikeExchange,36,320,top-gc-riders,2021
Cabedo Óscar,Burgos-BH,36,324,top-gc-riders,2021
Kruijswijk Steven,Team Jumbo-Visma,36,322,top-gc-riders,2021
Sunderland Dylan,Team Qhubeka NextHash,36,318,top-gc-riders,2021
Bizkarra Mikel,Euskaltel - Euskadi,36,319,top-gc-riders,2021
Keukeleire Jens,EF Education - Nippo,35,328,top-gc-riders,2021
Mezgec Luka,Team BikeExchange,33,345,top-gc-riders,2021
Bouwman Koen,Team Jumbo-Visma,31,373,top-gc-riders,2021
Roux Anthony,Groupama - FDJ,30,381,top-gc-riders,2021
Niv Guy,Israel Start-Up Nation,30,404,top-gc-riders,2021
Holmes Matthew,Lotto Soudal,30,400,top-gc-riders,2021
Oliveira Rui,UAE Team Emirates,30,384,top-gc-riders,2021
Trentin Matteo,UAE Team Emirates,30,382,top-gc-riders,2021
Arashiro Yukiya,Bahrain - Victorious,29,408,top-gc-riders,2021
Puccio Salvatore,INEOS Grenadiers,28,412,top-gc-riders,2021
Vine Jay,Alpecin-Fenix,28,414,top-gc-riders,2021
Madrazo Ángel,Burgos-BH,28,420,top-gc-riders,2021
Guarnieri Jacopo,Groupama - FDJ,28,413,top-gc-riders,2021
Lastra Jonathan,Caja Rural - Seguros RGA,27,433,top-gc-riders,2021
Padun Mark,Bahrain - Victorious,25,495,top-gc-riders,2021
López Juan Pedro,Trek - Segafredo,25,459,top-gc-riders,2021
Aranburu Alex,Astana - Premier Tech,25,500,top-gc-riders,2021
Benedetti Cesare,BORA - hansgrohe,25,487,top-gc-riders,2021
Stannard Robert,Team BikeExchange,25,501,top-gc-riders,2021
Frison Frederik,Lotto Soudal,25,481,top-gc-riders,2021
Hofstede Lennard,Team Jumbo-Visma,25,492,top-gc-riders,2021
Nibali Antonio,Trek - Segafredo,25,479,top-gc-riders,2021
Van Gils Maxim,Lotto Soudal,25,510,top-gc-riders,2021
Laas Martin,BORA - hansgrohe,25,493,top-gc-riders,2021
Camargo Diego Andrés,EF Education - Nippo,24,518,top-gc-riders,2021
Amezqueta Julen,Caja Rural - Seguros RGA,23,531,top-gc-riders,2021
Dewulf Stan,AG2R Citroën Team,23,529,top-gc-riders,2021
Claeys Dimitri,Team Qhubeka NextHash,21,542,top-gc-riders,2021
Bagües Aritz,Caja Rural - Seguros RGA,20,578,top-gc-riders,2021
Arensman Thymen,Team DSM,20,553,top-gc-riders,2021
Touzé Damien,AG2R Citroën Team,20,568,top-gc-riders,2021
Dombrowski Joe,UAE Team Emirates,20,585,top-gc-riders,2021
Allegaert Piet,Cofidis,20,555,top-gc-riders,2021
Cort Magnus,EF Education - Nippo,20,562,top-gc-riders,2021
Aberasturi Jon,Caja Rural - Seguros RGA,20,546,top-gc-riders,2021
Cimolai Davide,Israel Start-Up Nation,20,561,top-gc-riders,2021
Cataford Alexander,Israel Start-Up Nation,19,596,top-gc-riders,2021
Dainese Alberto,Team DSM,18,617,top-gc-riders,2021
Van Lerberghe Bert,Deceuninck - Quick Step,17,625,top-gc-riders,2021
Soto Antonio Jesús,Euskaltel - Euskadi,16,626,top-gc-riders,2021
Jacobs Johan,Movistar Team,16,641,top-gc-riders,2021
Matthews Michael,Team BikeExchange,14,651,top-gc-riders,2021
Planckaert Edward,Alpecin-Fenix,14,661,top-gc-riders,2021
Einhorn Itamar,Israel Start-Up Nation,14,650,top-gc-riders,2021
Lazkano Oier,Caja Rural - Seguros RGA,14,665,top-gc-riders,2021
Van Hooydonck Nathan,Team Jumbo-Visma,10,730,top-gc-riders,2021
Ciccone Giulio,Trek - Segafredo,10,714,top-gc-riders,2021
Molano Juan Sebastián,UAE Team Emirates,10,721,top-gc-riders,2021
Scully Tom,EF Education - Nippo,10,724,top-gc-riders,2021
Natarov Yuriy,Astana - Premier Tech,10,710,top-gc-riders,2021
Kirsch Alex,Trek - Segafredo,10,725,top-gc-riders,2021
Ludvigsson Tobias,Groupama - FDJ,10,715,top-gc-riders,2021
Lindeman Bert-Jan,Team Qhubeka NextHash,10,732,top-gc-riders,2021
Cuadros Álvaro,Caja Rural - Seguros RGA,6,800,top-gc-riders,2021
Brown Connor,Team Qhubeka NextHash,6,814,top-gc-riders,2021
Würtz Schmidt Mads,Israel Start-Up Nation,5,841,top-gc-riders,2021
Vanmarcke Sep,Israel Start-Up Nation,5,892,top-gc-riders,2021
Cras Steff,Lotto Soudal,5,825,top-gc-riders,2021
Petilli Simone,Intermarché - Wanty - Gobert Matériaux,5,871,top-gc-riders,2021
Craddock Lawson,EF Education - Nippo,5,818,top-gc-riders,2021
Démare Arnaud,Groupama - FDJ,946,3,top-sprinters,2021
Philipsen Jasper,Alpecin-Fenix,606.7,6,top-sprinters,2021
Jakobsen Fabio,Deceuninck - Quick Step,384,12,top-sprinters,2021
Aberasturi Jon,Caja Rural - Seguros RGA,360,14,top-sprinters,2021
Venturini Clément,AG2R Citroën Team,278,26,top-sprinters,2021
Cort Magnus,EF Education - Nippo,273.8,27,top-sprinters,2021
Mezgec Luka,Team BikeExchange,252.6,28,top-sprinters,2021
Dainese Alberto,Team DSM,222,38,top-sprinters,2021
Minali Riccardo,Intermarché - Wanty - Gobert Matériaux,213,41,top-sprinters,2021
Krieger Alexander,Alpecin-Fenix,209.2,43,top-sprinters,2021
Meeus Jordi,BORA - hansgrohe,209,44,top-sprinters,2021
Trentin Matteo,UAE Team Emirates,202,46,top-sprinters,2021
Molano Juan Sebastián,UAE Team Emirates,201,47,top-sprinters,2021
Morin Emmanuel,Cofidis,180.6,57,top-sprinters,2021
Matthews Michael,Team BikeExchange,171.2,61,top-sprinters,2021
Janse van Rensburg Reinardt,Team Qhubeka NextHash,160,66,top-sprinters,2021
Sénéchal Florian,Deceuninck - Quick Step,147,71,top-sprinters,2021
Cimolai Davide,Israel Start-Up Nation,146,73,top-sprinters,2021
Allegaert Piet,Cofidis,142,75,top-sprinters,2021
Laas Martin,BORA - hansgrohe,141,76,top-sprinters,2021
Stannard Robert,Team BikeExchange,138.8,79,top-sprinters,2021
Roglič Primož,Team Jumbo-Visma,131,82,top-sprinters,2021
Einhorn Itamar,Israel Start-Up Nation,129,86,top-sprinters,2021
Valverde Alejandro,Movistar Team,128.4,87,top-sprinters,2021
Großschartner Felix,BORA - hansgrohe,118.7,93,top-sprinters,2021
Lobato Juan José,Euskaltel - Euskadi,113,99,top-sprinters,2021
Schachmann Maximilian,BORA - hansgrohe,95.5,120,top-sprinters,2021
Štybar Zdeněk,Deceuninck - Quick Step,91,125,top-sprinters,2021
Caruso Damiano,Bahrain - Victorious,87.5,138,top-sprinters,2021
Ciccone Giulio,Trek - Segafredo,85,144,top-sprinters,2021
Landa Mikel,Bahrain - Victorious,81,151,top-sprinters,2021
Bernal Egan,INEOS Grenadiers,80.6,153,top-sprinters,2021
Carr Simon,EF Education - Nippo,80,156,top-sprinters,2021
Vlasov Aleksandr,Astana - Premier Tech,78.5,160,top-sprinters,2021
Bagioli Andrea,Deceuninck - Quick Step,75.2,166,top-sprinters,2021
Denz Nico,Team DSM,74,172,top-sprinters,2021
Gibbons Ryan,UAE Team Emirates,71,177,top-sprinters,2021
Rubio Diego,Burgos-BH,67,187,top-sprinters,2021
Planckaert Edward,Alpecin-Fenix,66.8,189,top-sprinters,2021
Narváez Jhonatan,INEOS Grenadiers,66,192,top-sprinters,2021
López Miguel Ángel,Movistar Team,62.8,203,top-sprinters,2021
Černý Josef,Deceuninck - Quick Step,61,214,top-sprinters,2021
Haig Jack,Bahrain - Victorious,60,221,top-sprinters,2021
Carapaz Richard,INEOS Grenadiers,58.8,226,top-sprinters,2021
Bayer Tobias,Alpecin-Fenix,57,232,top-sprinters,2021
Vermeersch Florian,Lotto Soudal,56,236,top-sprinters,2021
Dewulf Stan,AG2R Citroën Team,55,245,top-sprinters,2021
Aranburu Alex,Astana - Premier Tech,52.2,255,top-sprinters,2021
Würtz Schmidt Mads,Israel Start-Up Nation,51.4,261,top-sprinters,2021
Van Lerberghe Bert,Deceuninck - Quick Step,51,263,top-sprinters,2021
Simmons Quinn,Trek - Segafredo,48.8,288,top-sprinters,2021
Izagirre Ion,Astana - Premier Tech,48,294,top-sprinters,2021
Calmejane Lilian,AG2R Citroën Team,45,306,top-sprinters,2021
Cepeda Jefferson Alveiro,Caja Rural - Seguros RGA,45,305,top-sprinters,2021
Modolo Sacha,Alpecin-Fenix,44,313,top-sprinters,2021
Bol Jetse,Burgos-BH,43,316,top-sprinters,2021
Yates Adam,INEOS Grenadiers,43,320,top-sprinters,2021
Rojas José Joaquín,Movistar Team,41,334,top-sprinters,2021
Armée Sander,Team Qhubeka NextHash,40,342,top-sprinters,2021
Storer Michael,Team DSM,40,337,top-sprinters,2021
Martin Guillaume,Cofidis,39.6,343,top-sprinters,2021
Kirsch Alex,Trek - Segafredo,38,356,top-sprinters,2021
Pidcock Thomas,INEOS Grenadiers,38,359,top-sprinters,2021
Kron Andreas,Lotto Soudal,37.4,360,top-sprinters,2021
Bardet Romain,Team DSM,36.8,368,top-sprinters,2021
Sánchez Luis León,Astana - Premier Tech,36,370,top-sprinters,2021
Guarnieri Jacopo,Groupama - FDJ,34,383,top-sprinters,2021
Martín Gotzon,Euskaltel - Euskadi,33,395,top-sprinters,2021
Lazkano Oier,Caja Rural - Seguros RGA,32,406,top-sprinters,2021
Howson Damien,Team BikeExchange,26,479,top-sprinters,2021
Fraile Omar,Astana - Premier Tech,25.3,488,top-sprinters,2021
Oomen Sam,Team Jumbo-Visma,23,533,top-sprinters,2021
Moniquet Sylvain,Lotto Soudal,23,541,top-sprinters,2021
Oliveira Rui,UAE Team Emirates,22,550,top-sprinters,2021
Touzé Damien,AG2R Citroën Team,18,640,top-sprinters,2021
Poels Wout,Bahrain - Victorious,17.2,654,top-sprinters,2021
Vanhoucke Harm,Lotto Soudal,17,657,top-sprinters,2021
Majka Rafał,UAE Team Emirates,16.4,676,top-sprinters,2021
Meintjes Louis,Intermarché - Wanty - Gobert Matériaux,16,705,top-sprinters,2021
Thwaites Scott,Alpecin-Fenix,15,736,top-sprinters,2021
Brambilla Gianluca,Trek - Segafredo,14.7,745,top-sprinters,2021
Roux Anthony,Groupama - FDJ,14.4,746,top-sprinters,2021
Finé Eddy,Cofidis,14,765,top-sprinters,2021
Geniets Kevin,Groupama - FDJ,14,771,top-sprinters,2021
Reijnen Kiel,Trek - Segafredo,13,787,top-sprinters,2021
de la Cruz David,UAE Team Emirates,13,782,top-sprinters,2021
Brown Connor,Team Qhubeka NextHash,12,814,top-sprinters,2021
Bouchard Geoffrey,AG2R Citroën Team,12,837,top-sprinters,2021
Molard Rudy,Groupama - FDJ,10.7,863,top-sprinters,2021
Vanmarcke Sep,Israel Start-Up Nation,10.6,864,top-sprinters,2021
Kuss Sepp,Team Jumbo-Visma,10.1,867,top-sprinters,2021
Polanc Jan,UAE Team Emirates,10,904,top-sprinters,2021
Eiking Odd Christian,Intermarché - Wanty - Gobert Matériaux,10,895,top-sprinters,2021
Van Gils Maxim,Lotto Soudal,9,920,top-sprinters,2021
Mas Enric,Movistar Team,8.6,928,top-sprinters,2021
Champoussin Clément,AG2R Citroën Team,8.4,929,top-sprinters,2021
Herrada Jesús,Cofidis,8.2,931,top-sprinters,2021
Arashiro Yukiya,Bahrain - Victorious,8.2,930,top-sprinters,2021
Sivakov Pavel,INEOS Grenadiers,8,963,top-sprinters,2021
Soto Antonio Jesús,Euskaltel - Euskadi,8,947,top-sprinters,2021
Zeits Andrey,Team BikeExchange,8,948,top-sprinters,2021
Keukeleire Jens,EF Education - Nippo,7.5,983,top-sprinters,2021
Canal Carlos,Burgos-BH,7,1000,top-sprinters,2021
Černý Josef,Deceuninck - Quick Step,382,5,top-time-trial-riders,2021
Roglič Primož,Team Jumbo-Visma,305,10,top-time-trial-riders,2021
Tratnik Jan,Bahrain - Victorious,266,13,top-time-trial-riders,2021
Oliveira Nelson,Movistar Team,254,15,top-time-trial-riders,2021
Schachmann Maximilian,BORA - hansgrohe,176,24,top-time-trial-riders,2021
Ludvigsson Tobias,Groupama - FDJ,159,28,top-time-trial-riders,2021
Haga Chad,Team DSM,148,34,top-time-trial-riders,2021
de la Cruz David,UAE Team Emirates,140,37,top-time-trial-riders,2021
Craddock Lawson,EF Education - Nippo,125,40,top-time-trial-riders,2021
Caruso Damiano,Bahrain - Victorious,122,43,top-time-trial-riders,2021
Carthy Hugh,EF Education - Nippo,110,47,top-time-trial-riders,2021
Mas Enric,Movistar Team,108,49,top-time-trial-riders,2021
Matthews Michael,Team BikeExchange,98,56,top-time-trial-riders,2021
Carapaz Richard,INEOS Grenadiers,80,69,top-time-trial-riders,2021
Tusveld Martijn,Team DSM,78,70,top-time-trial-riders,2021
Van Hooydonck Nathan,Team Jumbo-Visma,71,76,top-time-trial-riders,2021
Denz Nico,Team DSM,64,86,top-time-trial-riders,2021
Arensman Thymen,Team DSM,56,101,top-time-trial-riders,2021
Cort Magnus,EF Education - Nippo,50,109,top-time-trial-riders,2021
