name,team,points,ranking,type,year
Tratnik Jan,Bahrain - McLaren,245,35,top-time-trial-riders,2020
Bjerg Mikkel,UAE Team Emirates,223,38,top-time-trial-riders,2020
Fuglsang Jakob,Astana Pro Team,176,51,top-time-trial-riders,2020
Majka Rafał,BORA - hansgrohe,172,54,top-time-trial-riders,2020
López Miguel Ángel,Astana Pro Team,169,58,top-time-trial-riders,2020
Thomas Benjamin,Groupama - FDJ,168,59,top-time-trial-riders,2020
Černý Josef,CCC Team,162,61,top-time-trial-riders,2020
Geoghegan Hart Tao,INEOS Grenadiers,126,89,top-time-trial-riders,2020
Matthews Michael,Team Sunweb,110,100,top-time-trial-riders,2020
Konrad Patrick,BORA - hansgrohe,105,104,top-time-trial-riders,2020
Rosskopf Joey,CCC Team,100,113,top-time-trial-riders,2020
Zakarin Ilnur,CCC Team,84,133,top-time-trial-riders,2020
Scotson Miles,Groupama - FDJ,80,140,top-time-trial-riders,2020
Sagan Peter,BORA - hansgrohe,80,142,top-time-trial-riders,2020
Felline Fabio,Astana Pro Team,80,141,top-time-trial-riders,2020
Gradek Kamil,CCC Team,79,144,top-time-trial-riders,2020
Gamper Patrick,BORA - hansgrohe,78,145,top-time-trial-riders,2020
Małecki Kamil,CCC Team,77,146,top-time-trial-riders,2020
Hepburn Michael,Mitchelton-Scott,76,150,top-time-trial-riders,2020
Harper Chris,Team Jumbo-Visma,76,152,top-time-trial-riders,2020
de la Parte Víctor,CCC Team,73,165,top-time-trial-riders,2020
McNulty Brandon,UAE Team Emirates,66,178,top-time-trial-riders,2020
Gallopin Tony,AG2R La Mondiale,63,188,top-time-trial-riders,2020
Castroviejo Jonathan,INEOS Grenadiers,62,197,top-time-trial-riders,2020
Démare Arnaud,Groupama - FDJ,62,195,top-time-trial-riders,2020
Valter Attila,CCC Team,59,205,top-time-trial-riders,2020
Haig Jack,Mitchelton-Scott,58,211,top-time-trial-riders,2020
Meyer Cameron,Mitchelton-Scott,57,212,top-time-trial-riders,2020
Ulissi Diego,UAE Team Emirates,57,213,top-time-trial-riders,2020
Conti Valerio,UAE Team Emirates,56,217,top-time-trial-riders,2020
Almeida João,Deceuninck - Quick Step,54,223,top-time-trial-riders,2020
Foss Tobias,Team Jumbo-Visma,54,226,top-time-trial-riders,2020
Knox James,Deceuninck - Quick Step,49,248,top-time-trial-riders,2020
Ghebreigzabhier Amanuel,NTT Pro Cycling,49,251,top-time-trial-riders,2020
Bouwman Koen,Team Jumbo-Visma,48,255,top-time-trial-riders,2020
Rossetto Stéphane,Cofidis,45,282,top-time-trial-riders,2020
Haas Nathan,Cofidis,40,314,top-time-trial-riders,2020
Dombrowski Joe,UAE Team Emirates,38,320,top-time-trial-riders,2020
O'Connor Ben,NTT Pro Cycling,36,346,top-time-trial-riders,2020
Gaviria Fernando,UAE Team Emirates,34,362,top-time-trial-riders,2020
Vlasov Aleksandr,Astana Pro Team,34,359,top-time-trial-riders,2020
Mosca Jacopo,Trek - Segafredo,33,366,top-time-trial-riders,2020
Rumac Josip,Androni Giocattoli - Sidermec,30,402,top-time-trial-riders,2020
Barbier Rudy,Israel Start-Up Nation,30,395,top-time-trial-riders,2020
Caicedo Jonathan Klever,EF Pro Cycling,30,429,top-time-trial-riders,2020
Cataford Alexander,Israel Start-Up Nation,30,408,top-time-trial-riders,2020
Padun Mark,Bahrain - McLaren,30,411,top-time-trial-riders,2020
Kelderman Wilco,Team Sunweb,30,407,top-time-trial-riders,2020
Rodríguez Óscar,Astana Pro Team,26,484,top-time-trial-riders,2020
Viviani Elia,Cofidis,23,573,top-time-trial-riders,2020
Oldani Stefano,Lotto Soudal,22,583,top-time-trial-riders,2020
Howson Damien,Mitchelton-Scott,21,600,top-time-trial-riders,2020
Warbasse Larry,AG2R La Mondiale,20,634,top-time-trial-riders,2020
Tusveld Martijn,Team Sunweb,20,623,top-time-trial-riders,2020
Cepeda Jefferson Alexander,Androni Giocattoli - Sidermec,20,675,top-time-trial-riders,2020
Meintjes Louis,NTT Pro Cycling,20,653,top-time-trial-riders,2020
Cataldo Dario,Movistar Team,19,681,top-time-trial-riders,2020
Pozzovivo Domenico,NTT Pro Cycling,18,699,top-time-trial-riders,2020
Consonni Simone,Cofidis,17,707,top-time-trial-riders,2020
Pernsteiner Hermann,Bahrain - McLaren,16,758,top-time-trial-riders,2020
Contreras Rodrigo,Astana Pro Team,16,748,top-time-trial-riders,2020
Gastauer Ben,AG2R La Mondiale,16,720,top-time-trial-riders,2020
Carretero Héctor,Movistar Team,16,754,top-time-trial-riders,2020
Morton Lachlan,EF Pro Cycling,12,890,top-time-trial-riders,2020
Hamilton Lucas,Mitchelton-Scott,12,896,top-time-trial-riders,2020
Fuglsang Jakob,Astana Pro Team,932,6,best-classic-riders,2020
Viviani Elia,Cofidis,901,7,best-classic-riders,2020
Sagan Peter,BORA - hansgrohe,660,14,best-classic-riders,2020
Matthews Michael,Team Sunweb,581,18,best-classic-riders,2020
Ulissi Diego,UAE Team Emirates,540,20,best-classic-riders,2020
Vendrame Andrea,AG2R La Mondiale,398,45,best-classic-riders,2020
Visconti Giovanni,Vini Zabù - KTM,381,49,best-classic-riders,2020
Haig Jack,Mitchelton-Scott,323,58,best-classic-riders,2020
Clarke Simon,EF Pro Cycling,310,59,best-classic-riders,2020
Gaviria Fernando,UAE Team Emirates,266,71,best-classic-riders,2020
Hodeg Álvaro José,Deceuninck - Quick Step,263,72,best-classic-riders,2020
Konrad Patrick,BORA - hansgrohe,249,82,best-classic-riders,2020
Démare Arnaud,Groupama - FDJ,247,84,best-classic-riders,2020
Ballerini Davide,Deceuninck - Quick Step,213,106,best-classic-riders,2020
Nibali Vincenzo,Trek - Segafredo,189,120,best-classic-riders,2020
Consonni Simone,Cofidis,189,121,best-classic-riders,2020
Cimolai Davide,Israel Start-Up Nation,183,126,best-classic-riders,2020
Ciccone Giulio,Trek - Segafredo,177,129,best-classic-riders,2020
Barbier Rudy,Israel Start-Up Nation,153,146,best-classic-riders,2020
Villella Davide,Movistar Team,127,164,best-classic-riders,2020
Majka Rafał,BORA - hansgrohe,101,200,best-classic-riders,2020
Serry Pieter,Deceuninck - Quick Step,98,205,best-classic-riders,2020
Richeze Maximiliano,UAE Team Emirates,95,213,best-classic-riders,2020
Paret-Peintre Aurélien,AG2R La Mondiale,93,216,best-classic-riders,2020
Weening Pieter,Trek - Segafredo,91,221,best-classic-riders,2020
Masnada Fausto,Deceuninck - Quick Step,89,224,best-classic-riders,2020
Ravanelli Simone,Androni Giocattoli - Sidermec,87,226,best-classic-riders,2020
Brambilla Gianluca,Trek - Segafredo,77,261,best-classic-riders,2020
Gallopin Tony,AG2R La Mondiale,75,263,best-classic-riders,2020
Warbasse Larry,AG2R La Mondiale,68,287,best-classic-riders,2020
Pfingsten Christoph,Team Jumbo-Visma,66,290,best-classic-riders,2020
Geoghegan Hart Tao,INEOS Grenadiers,64,292,best-classic-riders,2020
Haas Nathan,Cofidis,63,296,best-classic-riders,2020
Rota Lorenzo,Vini Zabù - KTM,62,302,best-classic-riders,2020
Sobrero Matteo,NTT Pro Cycling,60,317,best-classic-riders,2020
van Emden Jos,Team Jumbo-Visma,60,314,best-classic-riders,2020
Pellaud Simon,Androni Giocattoli - Sidermec,60,316,best-classic-riders,2020
Hepburn Michael,Mitchelton-Scott,57,331,best-classic-riders,2020
Swift Ben,INEOS Grenadiers,56,336,best-classic-riders,2020
Frankiny Kilian,Groupama - FDJ,54,348,best-classic-riders,2020
Ganna Filippo,INEOS Grenadiers,54,351,best-classic-riders,2020
Denz Nico,Team Sunweb,51,363,best-classic-riders,2020
Benedetti Cesare,BORA - hansgrohe,50,368,best-classic-riders,2020
Harper Chris,Team Jumbo-Visma,50,367,best-classic-riders,2020
Guerreiro Ruben,EF Pro Cycling,47,381,best-classic-riders,2020
Vlasov Aleksandr,Astana Pro Team,46,393,best-classic-riders,2020
Zabel Rick,Israel Start-Up Nation,43,410,best-classic-riders,2020
Rodríguez Óscar,Astana Pro Team,43,412,best-classic-riders,2020
Honoré Mikkel Frølich,Deceuninck - Quick Step,42,414,best-classic-riders,2020
Affini Edoardo,Mitchelton-Scott,40,437,best-classic-riders,2020
Černý Josef,CCC Team,39,446,best-classic-riders,2020
Battaglin Enrico,Bahrain - McLaren,39,445,best-classic-riders,2020
Hänninen Jaakko,AG2R La Mondiale,37,469,best-classic-riders,2020
Thomas Geraint,INEOS Grenadiers,37,464,best-classic-riders,2020
Edet Nicolas,Cofidis,37,461,best-classic-riders,2020
Bidard François,AG2R La Mondiale,37,460,best-classic-riders,2020
Narváez Jhonatan,INEOS Grenadiers,36,478,best-classic-riders,2020
Carboni Giovanni,Bardiani-CSF-Faizanè,34,486,best-classic-riders,2020
Sagiv Guy,Israel Start-Up Nation,33,494,best-classic-riders,2020
Sunderland Dylan,NTT Pro Cycling,33,495,best-classic-riders,2020
Małecki Kamil,CCC Team,32,500,best-classic-riders,2020
Valter Attila,CCC Team,32,508,best-classic-riders,2020
Bookwalter Brent,Mitchelton-Scott,30,533,best-classic-riders,2020
Rosskopf Joey,CCC Team,30,535,best-classic-riders,2020
Kangert Tanel,EF Pro Cycling,30,525,best-classic-riders,2020
Meintjes Louis,NTT Pro Cycling,30,521,best-classic-riders,2020
Mathis Marco,Cofidis,29,543,best-classic-riders,2020
Pedrero Antonio,Movistar Team,29,546,best-classic-riders,2020
Arashiro Yukiya,Bahrain - McLaren,29,538,best-classic-riders,2020
Caicedo Jonathan Klever,EF Pro Cycling,28,559,best-classic-riders,2020
Fabbro Matteo,BORA - hansgrohe,28,557,best-classic-riders,2020
Gregaard Jonas,Astana Pro Team,28,558,best-classic-riders,2020
Zakarin Ilnur,CCC Team,28,555,best-classic-riders,2020
Ghebreigzabhier Amanuel,NTT Pro Cycling,27,563,best-classic-riders,2020
Bilbao Pello,Bahrain - McLaren,26,575,best-classic-riders,2020
Hindley Jai,Team Sunweb,25,579,best-classic-riders,2020
Sinkeldam Ramon,Groupama - FDJ,24,598,best-classic-riders,2020
Hamilton Lucas,Mitchelton-Scott,24,602,best-classic-riders,2020
Thomas Benjamin,Groupama - FDJ,24,608,best-classic-riders,2020
Hamilton Chris,Team Sunweb,24,601,best-classic-riders,2020
Cataford Alexander,Israel Start-Up Nation,23,620,best-classic-riders,2020
Rumac Josip,Androni Giocattoli - Sidermec,23,616,best-classic-riders,2020
de la Parte Víctor,CCC Team,22,625,best-classic-riders,2020
Kelderman Wilco,Team Sunweb,21,642,best-classic-riders,2020
Bouwman Koen,Team Jumbo-Visma,20,655,best-classic-riders,2020
Kruijswijk Steven,Team Jumbo-Visma,20,657,best-classic-riders,2020
Cataldo Dario,Movistar Team,19,673,best-classic-riders,2020
Keisse Iljo,Deceuninck - Quick Step,19,677,best-classic-riders,2020
Haga Chad,Team Sunweb,18,685,best-classic-riders,2020
Conci Nicola,Trek - Segafredo,18,697,best-classic-riders,2020
Zana Filippo,Bardiani-CSF-Faizanè,17,710,best-classic-riders,2020
Padun Mark,Bahrain - McLaren,17,717,best-classic-riders,2020
Lonardi Giovanni,Bardiani-CSF-Faizanè,17,713,best-classic-riders,2020
Konovalovas Ignatas,Groupama - FDJ,16,731,best-classic-riders,2020
Whelan James,EF Pro Cycling,16,739,best-classic-riders,2020
Tratnik Jan,Bahrain - McLaren,16,732,best-classic-riders,2020
Pernsteiner Hermann,Bahrain - McLaren,15,772,best-classic-riders,2020
Castroviejo Jonathan,INEOS Grenadiers,15,807,best-classic-riders,2020
Puccio Salvatore,INEOS Grenadiers,15,809,best-classic-riders,2020
Bernard Julien,Trek - Segafredo,15,743,best-classic-riders,2020
Craddock Lawson,EF Pro Cycling,15,756,best-classic-riders,2020
Hagen Carl Fredrik,Lotto Soudal,15,787,best-classic-riders,2020
Novak Domen,Bahrain - McLaren,15,819,best-classic-riders,2020
Boaro Manuele,Astana Pro Team,14,849,best-classic-riders,2020
Oomen Sam,Team Sunweb,14,842,best-classic-riders,2020
Gradek Kamil,CCC Team,14,843,best-classic-riders,2020
Rossetto Stéphane,Cofidis,14,828,best-classic-riders,2020
Scotson Miles,Groupama - FDJ,13,857,best-classic-riders,2020
Bodnar Maciej,BORA - hansgrohe,12,865,best-classic-riders,2020
Howson Damien,Mitchelton-Scott,12,868,best-classic-riders,2020
Hansen Adam,Lotto Soudal,11,899,best-classic-riders,2020
Gamper Patrick,BORA - hansgrohe,10,987,best-classic-riders,2020
Meyer Cameron,Mitchelton-Scott,10,959,best-classic-riders,2020
Wyss Danilo,NTT Pro Cycling,10,915,best-classic-riders,2020
Samitier Sergio,Movistar Team,10,968,best-classic-riders,2020
Dowsett Alex,Israel Start-Up Nation,10,916,best-classic-riders,2020
Tolhoek Antwan,Team Jumbo-Visma,10,975,best-classic-riders,2020
Evenepoel Remco,Deceuninck - Quick Step,700,4,top-gc-riders,2021
Ulissi Diego,UAE Team Emirates,566,8,top-gc-riders,2021
Landa Mikel,Bahrain - Victorious,528,11,top-gc-riders,2021
Yates Simon,Team BikeExchange,528,10,top-gc-riders,2021
Hindley Jai,Team DSM,516,14,top-gc-riders,2021
Almeida João,Deceuninck - Quick Step,430,22,top-gc-riders,2021
Vlasov Aleksandr,Astana - Premier Tech,420,23,top-gc-riders,2021
Bilbao Pello,Bahrain - Victorious,417,24,top-gc-riders,2021
Martínez Daniel Felipe,INEOS Grenadiers,380,25,top-gc-riders,2021
Nibali Vincenzo,Trek - Segafredo,376,26,top-gc-riders,2021
Carthy Hugh,EF Education - Nippo,350,30,top-gc-riders,2021
Bennett George,Team Jumbo-Visma,348,31,top-gc-riders,2021
Masnada Fausto,Deceuninck - Quick Step,325,32,top-gc-riders,2021
Großschartner Felix,BORA - hansgrohe,276,40,top-gc-riders,2021
Nieve Mikel,Team BikeExchange,268,42,top-gc-riders,2021
Soler Marc,Movistar Team,257,47,top-gc-riders,2021
Knox James,Deceuninck - Quick Step,251,49,top-gc-riders,2021
Bardet Romain,Team DSM,227,55,top-gc-riders,2021
Caruso Damiano,Bahrain - Victorious,206,60,top-gc-riders,2021
Bernal Egan,INEOS Grenadiers,206,59,top-gc-riders,2021
Sivakov Pavel,INEOS Grenadiers,197,63,top-gc-riders,2021
Pozzovivo Domenico,Team Qhubeka ASSOS,193,64,top-gc-riders,2021
Molard Rudy,Groupama - FDJ,183,67,top-gc-riders,2021
Izagirre Gorka,Astana - Premier Tech,179,69,top-gc-riders,2021
Tesfatsion Natnael,Androni Giocattoli - Sidermec,170,76,top-gc-riders,2021
Kangert Tanel,Team BikeExchange,165,78,top-gc-riders,2021
Valter Attila,Groupama - FDJ,157,80,top-gc-riders,2021
Narváez Jhonatan,INEOS Grenadiers,150,84,top-gc-riders,2021
Reichenbach Sébastien,Groupama - FDJ,144,86,top-gc-riders,2021
Ganna Filippo,INEOS Grenadiers,135,96,top-gc-riders,2021
Badilatti Matteo,Groupama - FDJ,120,106,top-gc-riders,2021
Warbasse Larry,AG2R Citroën Team,120,105,top-gc-riders,2021
Oliveira Nelson,Movistar Team,105,117,top-gc-riders,2021
Mollema Bauke,Trek - Segafredo,102,122,top-gc-riders,2021
Bettiol Alberto,EF Education - Nippo,100,126,top-gc-riders,2021
Denz Nico,Team DSM,95,136,top-gc-riders,2021
Vendrame Andrea,AG2R Citroën Team,93,140,top-gc-riders,2021
Brambilla Gianluca,Trek - Segafredo,87,145,top-gc-riders,2021
Fabbro Matteo,BORA - hansgrohe,85,147,top-gc-riders,2021
De Buyst Jasper,Lotto Soudal,83,153,top-gc-riders,2021
Pedrero Antonio,Movistar Team,80,161,top-gc-riders,2021
Vanhoucke Harm,Lotto Soudal,75,170,top-gc-riders,2021
Caicedo Jonathan Klever,EF Education - Nippo,75,167,top-gc-riders,2021
Mäder Gino,Bahrain - Victorious,75,166,top-gc-riders,2021
Champoussin Clément,AG2R Citroën Team,70,188,top-gc-riders,2021
De Gendt Thomas,Lotto Soudal,70,194,top-gc-riders,2021
Formolo Davide,UAE Team Emirates,69,196,top-gc-riders,2021
Felline Fabio,Astana - Premier Tech,68,199,top-gc-riders,2021
Hamilton Chris,Team DSM,67,201,top-gc-riders,2021
Vermeersch Gianni,Alpecin-Fenix,64,204,top-gc-riders,2021
Walscheid Max,Team Qhubeka ASSOS,64,205,top-gc-riders,2021
Castroviejo Jonathan,INEOS Grenadiers,63,207,top-gc-riders,2021
Edet Nicolas,Cofidis,63,209,top-gc-riders,2021
Sánchez Luis León,Astana - Premier Tech,62,210,top-gc-riders,2021
Krieger Alexander,Alpecin-Fenix,61,214,top-gc-riders,2021
Storer Michael,Team DSM,59,216,top-gc-riders,2021
Ravanelli Simone,Androni Giocattoli - Sidermec,55,220,top-gc-riders,2021
Goossens Kobe,Lotto Soudal,55,221,top-gc-riders,2021
Hirt Jan,Intermarché - Wanty - Gobert Matériaux,54,227,top-gc-riders,2021
Fortunato Lorenzo,EOLO-Kometa,53,233,top-gc-riders,2021
Foss Tobias,Team Jumbo-Visma,52,236,top-gc-riders,2021
Cavagna Rémi,Deceuninck - Quick Step,50,242,top-gc-riders,2021
Viviani Elia,Cofidis,50,244,top-gc-riders,2021
Consonni Simone,Cofidis,50,248,top-gc-riders,2021
Rochas Rémy,Cofidis,48,263,top-gc-riders,2021
Cataldo Dario,Movistar Team,48,262,top-gc-riders,2021
Bouchard Geoffrey,AG2R Citroën Team,47,267,top-gc-riders,2021
Pellaud Simon,Androni Giocattoli - Sidermec,45,272,top-gc-riders,2021
Pasqualon Andrea,Intermarché - Wanty - Gobert Matériaux,45,277,top-gc-riders,2021
Schultz Nick,Team BikeExchange,45,268,top-gc-riders,2021
Sagan Peter,BORA - hansgrohe,45,271,top-gc-riders,2021
Arndt Nikias,Team DSM,44,278,top-gc-riders,2021
Mosca Jacopo,Trek - Segafredo,40,301,top-gc-riders,2021
Schmid Mauro,Team Qhubeka ASSOS,39,305,top-gc-riders,2021
Tratnik Jan,Bahrain - Victorious,37,310,top-gc-riders,2021
Moscon Gianni,INEOS Grenadiers,36,315,top-gc-riders,2021
Vervaeke Louis,Alpecin-Fenix,36,317,top-gc-riders,2021
Sepúlveda Eduardo,Androni Giocattoli - Sidermec,35,334,top-gc-riders,2021
Keukeleire Jens,EF Education - Nippo,35,328,top-gc-riders,2021
Kluge Roger,Lotto Soudal,35,329,top-gc-riders,2021
Fiorelli Filippo,Bardiani-CSF-Faizanè,34,341,top-gc-riders,2021
Naesen Lawrence,AG2R Citroën Team,34,340,top-gc-riders,2021
Gougeard Alexis,AG2R Citroën Team,33,356,top-gc-riders,2021
Ewan Caleb,Lotto Soudal,33,344,top-gc-riders,2021
Serry Pieter,Deceuninck - Quick Step,33,357,top-gc-riders,2021
Brändle Matthias,Israel Start-Up Nation,33,349,top-gc-riders,2021
Torres Albert,Movistar Team,33,348,top-gc-riders,2021
Dowsett Alex,Israel Start-Up Nation,33,351,top-gc-riders,2021
Pronskiy Vadim,Astana - Premier Tech,32,364,top-gc-riders,2021
Villella Davide,Movistar Team,32,366,top-gc-riders,2021
Mohorič Matej,Bahrain - Victorious,32,362,top-gc-riders,2021
Bouwman Koen,Team Jumbo-Visma,31,373,top-gc-riders,2021
Niv Guy,Israel Start-Up Nation,30,404,top-gc-riders,2021
Rubio Einer Augusto,Movistar Team,30,380,top-gc-riders,2021
Keisse Iljo,Deceuninck - Quick Step,30,388,top-gc-riders,2021
Bodnar Maciej,BORA - hansgrohe,30,379,top-gc-riders,2021
Neilands Krists,Israel Start-Up Nation,30,376,top-gc-riders,2021
Riesebeek Oscar,Alpecin-Fenix,30,383,top-gc-riders,2021
Juul-Jensen Christopher,Team BikeExchange,30,399,top-gc-riders,2021
Arashiro Yukiya,Bahrain - Victorious,29,408,top-gc-riders,2021
Puccio Salvatore,INEOS Grenadiers,28,412,top-gc-riders,2021
Scotson Callum,Team BikeExchange,28,428,top-gc-riders,2021
Kanter Max,Team DSM,28,417,top-gc-riders,2021
Tejada Harold,Astana - Premier Tech,28,418,top-gc-riders,2021
Campenaerts Victor,Team Qhubeka ASSOS,28,415,top-gc-riders,2021
Lafay Victor,Cofidis,26,438,top-gc-riders,2021
Carboni Giovanni,Bardiani-CSF-Faizanè,26,445,top-gc-riders,2021
Benedetti Cesare,BORA - hansgrohe,25,487,top-gc-riders,2021
Wiśniowski Łukasz,Team Qhubeka ASSOS,25,498,top-gc-riders,2021
van den Berg Julius,EF Education - Nippo,25,506,top-gc-riders,2021
Buchmann Emanuel,BORA - hansgrohe,25,457,top-gc-riders,2021
Guglielmi Simon,Groupama - FDJ,25,451,top-gc-riders,2021
Guerreiro Ruben,EF Education - Nippo,25,496,top-gc-riders,2021
Oldani Stefano,Lotto Soudal,25,453,top-gc-riders,2021
De Marchi Alessandro,Israel Start-Up Nation,25,476,top-gc-riders,2021
Ghebreigzabhier Amanuel,Trek - Segafredo,25,452,top-gc-riders,2021
Oss Daniel,BORA - hansgrohe,25,489,top-gc-riders,2021
Battaglin Enrico,Bardiani-CSF-Faizanè,23,525,top-gc-riders,2021
Bidard François,AG2R Citroën Team,23,532,top-gc-riders,2021
Leysen Senne,Alpecin-Fenix,23,526,top-gc-riders,2021
Janssens Jimmy,Alpecin-Fenix,22,537,top-gc-riders,2021
Cepeda Jefferson Alexander,Androni Giocattoli - Sidermec,21,540,top-gc-riders,2021
Honoré Mikkel Frølich,Deceuninck - Quick Step,20,583,top-gc-riders,2021
Conti Valerio,UAE Team Emirates,20,552,top-gc-riders,2021
Cimolai Davide,Israel Start-Up Nation,20,561,top-gc-riders,2021
Dombrowski Joe,UAE Team Emirates,20,585,top-gc-riders,2021
Zana Filippo,Bardiani-CSF-Faizanè,20,548,top-gc-riders,2021
Sobrero Matteo,Astana - Premier Tech,20,588,top-gc-riders,2021
van der Hoorn Taco,Intermarché - Wanty - Gobert Matériaux,15,643,top-gc-riders,2021
Battistella Samuele,Astana - Premier Tech,15,644,top-gc-riders,2021
Merlier Tim,Alpecin-Fenix,13,671,top-gc-riders,2021
Hepburn Michael,Team BikeExchange,13,673,top-gc-riders,2021
van Emden Jos,Team Jumbo-Visma,13,674,top-gc-riders,2021
Meyer Cameron,Team BikeExchange,10,722,top-gc-riders,2021
Ciccone Giulio,Trek - Segafredo,10,714,top-gc-riders,2021
Lindeman Bert-Jan,Team Qhubeka ASSOS,10,732,top-gc-riders,2021
Molano Juan Sebastián,UAE Team Emirates,10,721,top-gc-riders,2021
De Bondt Dries,Alpecin-Fenix,10,737,top-gc-riders,2021
Bevin Patrick,Israel Start-Up Nation,9,739,top-gc-riders,2021
Richeze Maximiliano,UAE Team Emirates,8,745,top-gc-riders,2021
Viviani Attilio,Cofidis,8,747,top-gc-riders,2021
Gaviria Fernando,UAE Team Emirates,8,781,top-gc-riders,2021
Gabburo Davide,Bardiani-CSF-Faizanè,8,777,top-gc-riders,2021
Nizzolo Giacomo,Team Qhubeka ASSOS,5,822,top-gc-riders,2021
